ROD_RS28870	317	1	316
ROD_RS01750	164	5	159
ROD_RS01755	187	0	187
ROD_RS01760	55	0	55
ROD_RS01765	87	3	84
ROD_RS01770	261	64	197
ROD_RS01775	126	18	108
ROD_RS01780	1570	6	1564
ROD_RS01785	58	1	57
ROD_RS25805	9	0	9
ROD_RS01790	159	123	36
ROD_RS01795	347	327	20
ROD_RS01800	429	408	21
ROD_RS01805	129	3	126
ROD_RS01810	180	2	178
ROD_RS01815	330	91	239
ROD_RS01820	238	31	207
ROD_RS25540	317	288	29
ROD_RS01830	31	31	31
ROD_RS01835	70	69	1
ROD_RS01840	123	88	35
ROD_RS01845	122	74	48
ROD_RS01850	12	12	0
ROD_RS01855	177	176	1
ROD_RS01860	45	47	105
ROD_RS01865	50	50	0
ROD_RS01870	192	176	16
ROD_RS01875	63	45	18
ROD_RS01880	104	100	4
ROD_RS01885	86	65	21
ROD_RS01890	439	422	17
ROD_RS01895	1141	1139	2
ROD_RS01900	34	32	2
ROD_RS01905	0	0	0
ROD_RS01910	23	5	18
